airport,date,day,month,year,temp_max,temp_min
FNL,9-04-2015,04,9,2015,85,55,
FNT,9-04-2015,04,9,2015,89,64,
FPR,9-04-2015,04,9,2015,92,73,
FSD,9-04-2015,04,9,2015,83,64,
FSM,9-04-2015,04,9,2015,93,70,
FST,9-04-2015,04,9,2015,96,71,
FTW,9-04-2015,04,9,2015,96,75,
FTY,9-04-2015,04,9,2015,90,69,
FVE,9-04-2015,04,9,2015,79,56,
FWA,9-04-2015,04,9,2015,88,63,
FXE,9-04-2015,04,9,2015,89,78,
FYV,9-04-2015,04,9,2015,88,67,
GAD,9-04-2015,04,9,2015,89,66,
GAG,9-04-2015,04,9,2015,93,68,
GCC,9-04-2015,04,9,2015,83,53,
GCK,9-04-2015,04,9,2015,92,65,
GCN,9-04-2015,04,9,2015,76,42,
GED,9-04-2015,04,9,2015,86,66,
GEG,9-04-2015,04,9,2015,75,50,
GEY,9-04-2015,04,9,2015,82,50,
GFK,9-04-2015,04,9,2015,80,57,
GGG,9-04-2015,04,9,2015,95,73,
GGW,9-04-2015,04,9,2015,77,50,
GJT,9-04-2015,04,9,2015,84,57,
GLD,9-04-2015,04,9,2015,91,60,
GLE,9-04-2015,04,9,2015,94,73,
GLH,9-04-2015,04,9,2015,93,71,
GLR,9-04-2015,04,9,2015,86,62,
GLS,9-04-2015,04,9,2015,89,79,
GNV,9-04-2015,04,9,2015,93,71,
GPI,9-04-2015,04,9,2015,83,74,
GPT,9-04-2015,04,9,2015,94,74,
GRB,9-04-2015,04,9,2015,86,64,
GRI,9-04-2015,04,9,2015,88,64,
GRR,9-04-2015,04,9,2015,89,66,
GSH,9-04-2015,04,9,2015,87,64,
GSO,9-04-2015,04,9,2015,87,65,
GSP,9-04-2015,04,9,2015,90,68,
GTF,9-04-2015,04,9,2015,71,46,
GTR,9-04-2015,04,9,2015,92,69,
GUM,9-05-2015,05,9,2015,86,77,
GUY,9-04-2015,04,9,2015,91,65,
GVL,9-04-2015,04,9,2015,88,68,
GVT,9-04-2015,04,9,2015,95,73,
GWO,9-04-2015,04,9,2015,93,70,
GXY,9-04-2015,04,9,2015,86,52,
GYI,9-05-2015,05,9,2015,85,63,
HBG,9-04-2015,04,9,2015,94,71,
HBR,9-04-2015,04,9,2015,95,70,
HDE,9-04-2015,04,9,2015,87,62,
HEI,9-05-2015,05,9,2015,63,51,
HEZ,9-04-2015,04,9,2015,92,71,
HGR,9-04-2015,04,9,2015,88,66,
HHR,9-04-2015,04,9,2015,72,63,
HIO,9-04-2015,04,9,2015,75,54,
HKS,9-04-2015,04,9,2015,94,71,
HKY,9-04-2015,04,9,2015,87,66,
HLG,9-04-2015,04,9,2015,90,63,
HLN,9-04-2015,04,9,2015,73,48,
HNL,9-04-2015,04,9,2015,89,78,
HOB,9-04-2015,04,9,2015,92,65,
HON,9-04-2015,04,9,2015,84,62,
HOT,9-04-2015,04,9,2015,94,69,
HOU,9-04-2015,04,9,2015,93,75,
HQM,9-04-2015,04,9,2015,67,51,
HRL,9-04-2015,04,9,2015,96,75,
HRO,9-04-2015,04,9,2015,89,66,
HSI,9-04-2015,04,9,2015,88,65,
HSV,9-04-2015,04,9,2015,89,68,
HTL,9-04-2015,04,9,2015,86,62,
HTS,9-04-2015,04,9,2015,88,65,
HUF,9-04-2015,04,9,2015,90,65,
HUL,9-04-2015,04,9,2015,83,58,
HVR,9-04-2015,04,9,2015,73,46,
HWD,9-04-2015,04,9,2015,71,57,
HWO,9-04-2015,04,9,2015,90,78,
IAD,9-04-2015,04,9,2015,89,69,
IAH,9-04-2015,04,9,2015,93,75,
ICT,9-04-2015,04,9,2015,90,69,
IDA,9-04-2015,04,9,2015,76,46,
IEN,9-04-2015,04,9,2015,87,56,
IGM,9-04-2015,04,9,2015,91,65,
ILE,9-04-2015,04,9,2015,94,74,
ILG,9-04-2015,04,9,2015,87,65,
ILM,9-04-2015,04,9,2015,88,70,
IML,9-04-2015,04,9,2015,89,60,
IND,9-04-2015,04,9,2015,88,65,
INJ,9-05-2015,05,9,2015,76,46,
INK,9-04-2015,04,9,2015,97,72,
INL,9-04-2015,04,9,2015,76,57,
INW,9-04-2015,04,9,2015,87,55,
IOW,9-04-2015,04,9,2015,88,66,
IPL,9-04-2015,04,9,2015,101,73,
IPT,9-04-2015,04,9,2015,89,62,
IRK,9-04-2015,04,9,2015,89,66,
ISN,9-04-2015,04,9,2015,79,53,
ISP,9-04-2015,04,9,2015,85,68,
ISW,9-04-2015,04,9,2015,87,64,
ITO,9-04-2015,04,9,2015,86,74,
ITR,9-05-2015,05,9,2015,84,63,
IXD,9-05-2015,05,9,2015,88,77,
JAC,9-04-2015,04,9,2015,71,40,
JAN,9-04-2015,04,9,2015,94,71,
JAX,9-04-2015,04,9,2015,95,78,
JBR,9-04-2015,04,9,2015,89,69,
JCT,9-04-2015,04,9,2015,97,72,
JEF,9-04-2015,04,9,2015,89,68,
JER,9-04-2015,04,9,2015,62,55,
JFK,9-04-2015,04,9,2015,87,71,
JKL,9-04-2015,04,9,2015,85,66,
JLN,9-04-2015,04,9,2015,90,69,
JMS,9-04-2015,04,9,2015,79,59,
JRF,9-04-2015,04,9,2015,89,78,
JST,9-04-2015,04,9,2015,84,60,
JXN,9-04-2015,04,9,2015,87,63,
KOA,9-04-2015,04,9,2015,88,78,
LAA,9-04-2015,04,9,2015,94,60,
LAF,9-04-2015,04,9,2015,88,64,
LAL,9-04-2015,04,9,2015,92,73,
LAN,9-04-2015,04,9,2015,88,64,
LAR,9-04-2015,04,9,2015,75,47,
LAS,9-04-2015,04,9,2015,94,71,
LAW,9-04-2015,04,9,2015,94,70,
LAX,9-04-2015,04,9,2015,78,61,
LBB,9-04-2015,04,9,2015,92,68,
LBF,9-04-2015,04,9,2015,87,60,
LCH,9-04-2015,04,9,2015,91,73,
LEE,9-04-2015,04,9,2015,92,75,
LEX,9-04-2015,04,9,2015,88,66,
LFK,9-04-2015,04,9,2015,93,71,
LFT,9-04-2015,04,9,2015,93,74,
LGA,9-04-2015,04,9,2015,87,71,
LGB,9-04-2015,04,9,2015,76,64,
LIH,9-04-2015,04,9,2015,87,77,
LIT,9-04-2015,04,9,2015,94,71,
LMT,9-04-2015,04,9,2015,76,40,
LNK,9-04-2015,04,9,2015,89,67,
LNR,9-04-2015,04,9,2015,88,64,
LOU,9-04-2015,04,9,2015,91,67,
LOZ,9-04-2015,04,9,2015,89,66,
LRD,9-04-2015,04,9,2015,101,77,
LRF,9-04-2015,04,9,2015,94,68,
LRU,9-04-2015,04,9,2015,92,66,
LSE,9-04-2015,04,9,2015,88,66,
LUD,9-04-2015,04,9,2015,82,56,
LVK,9-04-2015,04,9,2015,83,57,
LVM,9-04-2015,04,9,2015,72,45,
LWB,9-04-2015,04,9,2015,85,60,
LWC,9-04-2015,04,9,2015,90,66,
LWS,9-04-2015,04,9,2015,78,52,
LWT,9-04-2015,04,9,2015,70,46,
LWV,9-04-2015,04,9,2015,89,66,
LXN,9-04-2015,04,9,2015,86,62,
LXV,9-04-2015,04,9,2015,62,38,
LYH,9-04-2015,04,9,2015,87,64,
MAE,9-04-2015,04,9,2015,89,56,
MAF,9-04-2015,04,9,2015,96,74,
MBG,9-04-2015,04,9,2015,84,60,
MBS,9-04-2015,04,9,2015,89,63,
MCB,9-04-2015,04,9,2015,92,70,
MCE,9-04-2015,04,9,2015,86,55,
MCG,9-04-2015,04,9,2015,59,43,
MCI,9-04-2015,04,9,2015,91,70,
MCK,9-04-2015,04,9,2015,90,62,
MCN,9-04-2015,04,9,2015,94,70,
MCO,9-04-2015,04,9,2015,92,76,
MCW,9-04-2015,04,9,2015,86,64,
MDD,9-04-2015,04,9,2015,96,74,
MDH,9-04-2015,04,9,2015,89,67,
MDT,9-04-2015,04,9,2015,87,65,
MDZ,9-04-2015,04,9,2015,69,48,
MEI,9-04-2015,04,9,2015,93,68,
MEM,9-04-2015,04,9,2015,92,71,
MEZ,9-05-2015,05,9,2015,86,50,
MFD,9-04-2015,04,9,2015,88,63,
MFE,9-04-2015,04,9,2015,98,79,
MFI,9-04-2015,04,9,2015,85,63,
MFR,9-04-2015,04,9,2015,83,51,
MGM,9-04-2015,04,9,2015,95,72,
MGW,9-04-2015,04,9,2015,89,65,
MHE,9-04-2015,04,9,2015,84,63,
MHK,9-04-2015,04,9,2015,91,67,
MHT,9-04-2015,04,9,2015,88,62,
MIA,9-04-2015,04,9,2015,91,78,
MIC,9-04-2015,04,9,2015,84,67,
MIE,9-04-2015,04,9,2015,86,64,
MIW,9-04-2015,04,9,2015,86,65,
MKC,9-04-2015,04,9,2015,91,70,
MKE,9-04-2015,04,9,2015,84,67,
MKG,9-04-2015,04,9,2015,86,68,
MKL,9-04-2015,04,9,2015,92,69,
MKO,9-04-2015,04,9,2015,91,69,
MKT,9-04-2015,04,9,2015,84,65,
MLB,9-04-2015,04,9,2015,89,75,
MLC,9-04-2015,04,9,2015,94,72,
MLI,9-04-2015,04,9,2015,89,66,
MLS,9-04-2015,04,9,2015,81,52,
MLT,9-04-2015,04,9,2015,83,60,
MLU,9-04-2015,04,9,2015,95,72,
MOB,9-04-2015,04,9,2015,94,74,
MOD,9-04-2015,04,9,2015,88,57,
MOT,9-04-2015,04,9,2015,76,54,
MPO,9-04-2015,04,9,2015,80,57,
MPV,9-04-2015,04,9,2015,84,58,
MRB,9-04-2015,04,9,2015,85,62,
MRF,9-04-2015,04,9,2015,87,59,
MRH,9-04-2015,04,9,2015,84,71,
MRY,9-04-2015,04,9,2015,69,57,
MSL,9-04-2015,04,9,2015,89,68,
MSN,9-04-2015,04,9,2015,87,66,
MSO,9-04-2015,04,9,2015,72,45,
MSP,9-04-2015,04,9,2015,84,67,
MSS,9-04-2015,04,9,2015,86,60,
MSY,9-04-2015,04,9,2015,93,77,
MTH,9-04-2015,04,9,2015,90,81,
MTJ,9-04-2015,04,9,2015,80,54,
MTO,9-04-2015,04,9,2015,89,66,
MTW,9-04-2015,04,9,2015,83,64,
MUO,9-04-2015,04,9,2015,79,49,
MWH,9-04-2015,04,9,2015,77,49,
MWL,9-04-2015,04,9,2015,95,71,
MYF,9-04-2015,04,9,2015,74,65,
MYL,9-04-2015,04,9,2015,69,40,
MYV,9-04-2015,04,9,2015,85,54,
NGF,9-04-2015,04,9,2015,85,77,
NUQ,9-04-2015,04,9,2015,73,58,
NYL,9-04-2015,04,9,2015,101,78,
OAK,9-04-2015,04,9,2015,70,57,
ODX,9-04-2015,04,9,2015,86,61,
OFK,9-04-2015,04,9,2015,85,65,
OGB,9-04-2015,04,9,2015,93,69,
OGG,9-04-2015,04,9,2015,88,75,
OJC,9-04-2015,04,9,2015,88,67,
OKC,9-04-2015,04,9,2015,91,72,
OLF,9-04-2015,04,9,2015,80,48,
OLM,9-04-2015,04,9,2015,72,48,
OLS,9-04-2015,04,9,2015,90,61,
OLZ,9-04-2015,04,9,2015,85,64,
OMA,9-04-2015,04,9,2015,87,68,
OME,9-04-2015,04,9,2015,52,46,
OMK,9-04-2015,04,9,2015,76,50,
ONA,9-04-2015,04,9,2015,86,65,
ONO,9-04-2015,04,9,2015,80,51,
ONT,9-04-2015,04,9,2015,84,60,
OPF,9-04-2015,04,9,2015,91,78,
ORD,9-04-2015,04,9,2015,88,71,
ORF,9-04-2015,04,9,2015,85,69,
ORH,9-04-2015,04,9,2015,82,61,
ORL,9-04-2015,04,9,2015,92,76,
OSH,9-04-2015,04,9,2015,86,66,
OTH,9-04-2015,04,9,2015,64,52,
OTM,9-04-2015,04,9,2015,88,66,
OTZ,9-04-2015,04,9,2015,51,45,
OWB,9-04-2015,04,9,2015,90,68,
PAH,9-04-2015,04,9,2015,90,68,
PBF,9-04-2015,04,9,2015,92,69,
PBG,9-04-2015,04,9,2015,86,61,
PBI,9-04-2015,04,9,2015,92,76,
PDC,9-04-2015,04,9,2015,88,65,
PDK,9-04-2015,04,9,2015,90,69,
PDT,9-04-2015,04,9,2015,75,48,
PDX,9-04-2015,04,9,2015,75,54,
PEQ,9-04-2015,04,9,2015,99,69,
PFN,9-04-2015,04,9,2015,93,76,
PGA,9-04-2015,04,9,2015,88,63,
PGD,9-04-2015,04,9,2015,92,75,
PHL,9-04-2015,04,9,2015,89,67,
PHP,9-04-2015,04,9,2015,84,57,
PHX,9-04-2015,04,9,2015,101,79,
PIA,9-04-2015,04,9,2015,91,68,
PIB,9-04-2015,04,9,2015,94,69,
PIH,9-04-2015,04,9,2015,77,48,
PIR,9-04-2015,04,9,2015,86,60,
PIT,9-04-2015,04,9,2015,90,64,
PKB,9-04-2015,04,9,2015,89,65,
PLN,9-04-2015,04,9,2015,86,62,
PMD,9-04-2015,04,9,2015,88,58,
PMP,9-04-2015,04,9,2015,90,77,
PNC,9-04-2015,04,9,2015,92,71,
PNS,9-04-2015,04,9,2015,94,77,
POF,9-04-2015,04,9,2015,91,69,
POU,9-04-2015,04,9,2015,89,60,
PRB,9-04-2015,04,9,2015,79,51,
PRC,9-04-2015,04,9,2015,78,52,
PRX,9-04-2015,04,9,2015,95,71,
PSC,9-04-2015,04,9,2015,79,48,
PSF,9-04-2015,04,9,2015,85,58,
PSN,9-04-2015,04,9,2015,94,71,
PSP,9-04-2015,04,9,2015,99,72,
PSX,9-04-2015,04,9,2015,91,79,
PUB,9-04-2015,04,9,2015,92,60,
PUW,9-04-2015,04,9,2015,73,45,
PVD,9-04-2015,04,9,2015,86,64,
PWA,9-04-2015,04,9,2015,91,72,
PWM,9-04-2015,04,9,2015,82,62,
RAC,9-04-2015,04,9,2015,82,67,
RAL,9-04-2015,04,9,2015,86,59,
RAP,9-04-2015,04,9,2015,83,56,
RBD,9-04-2015,04,9,2015,96,76,
RBG,9-04-2015,04,9,2015,80,53,
RBL,9-04-2015,04,9,2015,88,58,
RDD,9-04-2015,04,9,2015,89,58,
RDG,9-04-2015,04,9,2015,87,63,
RDM,9-04-2015,04,9,2015,74,39,
RDU,9-04-2015,04,9,2015,88,68,
REO,9-04-2015,04,9,2015,79,46,
RFD,9-04-2015,04,9,2015,90,66,
RHI,9-04-2015,04,9,2015,82,61,
RIC,9-04-2015,04,9,2015,88,66,
RIL,9-04-2015,04,9,2015,83,50,
RIV,9-04-2015,04,9,2015,86,59,
RIW,9-04-2015,04,9,2015,80,50,
RKP,9-04-2015,04,9,2015,91,78,
RKS,9-04-2015,04,9,2015,75,48,
RMG,9-04-2015,04,9,2015,92,67,
RNO,9-04-2015,04,9,2015,84,52,
ROA,9-04-2015,04,9,2015,87,64,
ROC,9-04-2015,04,9,2015,86,63,
ROW,9-04-2015,04,9,2015,95,64,
RRL,9-04-2015,04,9,2015,83,61,
RST,9-04-2015,04,9,2015,83,63,
RUT,9-04-2015,04,9,2015,85,59,
RVS,9-04-2015,04,9,2015,92,70,
RWF,9-04-2015,04,9,2015,84,64,
RWL,9-04-2015,04,9,2015,78,47,
SAC,9-04-2015,04,9,2015,83,54,
SAD,9-04-2015,04,9,2015,94,66,
SAN,9-04-2015,04,9,2015,74,65,
SAT,9-04-2015,04,9,2015,96,75,
SAV,9-04-2015,04,9,2015,90,73,
SBA,9-04-2015,04,9,2015,71,56,
SBM,9-04-2015,04,9,2015,84,65,
SBN,9-04-2015,04,9,2015,89,65,
SBP,9-04-2015,04,9,2015,72,55,
SBY,9-04-2015,04,9,2015,86,66,
SCK,9-04-2015,04,9,2015,82,55,
SDF,9-04-2015,04,9,2015,91,67,
SDL,9-05-2015,05,9,2015,61,42,
SDM,9-04-2015,04,9,2015,74,65,
SEA,9-04-2015,04,9,2015,72,54,
SEP,9-04-2015,04,9,2015,93,70,
SFB,9-04-2015,04,9,2015,92,76,
SFF,9-04-2015,04,9,2015,75,50,
SFO,9-04-2015,04,9,2015,68,56,
SGF,9-04-2015,04,9,2015,89,68,
SGR,9-04-2015,04,9,2015,93,75,
SGT,9-04-2015,04,9,2015,93,70,
SHR,9-04-2015,04,9,2015,80,49,
SHV,9-04-2015,04,9,2015,93,73,
SIY,9-04-2015,04,9,2015,82,47,
SJC,9-04-2015,04,9,2015,75,57,
SJN,9-04-2015,04,9,2015,82,53,
SJT,9-04-2015,04,9,2015,96,71,
SLC,9-04-2015,04,9,2015,84,61,
SLE,9-04-2015,04,9,2015,76,52,
SLK,9-04-2015,04,9,2015,82,55,
SLN,9-04-2015,04,9,2015,92,68,
SMO,9-04-2015,04,9,2015,71,62,
SMX,9-04-2015,04,9,2015,73,55,
SNA,9-04-2015,04,9,2015,80,61,
SNK,9-04-2015,04,9,2015,93,69,
SNP,9-04-2015,04,9,2015,53,49,
SNS,9-04-2015,04,9,2015,69,56,
SNY,9-04-2015,04,9,2015,87,54,
SPG,9-04-2015,04,9,2015,88,65,
SPI,9-04-2015,04,9,2015,91,68,
SPS,9-04-2015,04,9,2015,97,73,
SRC,9-04-2015,04,9,2015,93,69,
SRQ,9-04-2015,04,9,2015,90,76,
SSF,9-04-2015,04,9,2015,96,75,
SSI,9-04-2015,04,9,2015,92,71,
STC,9-04-2015,04,9,2015,82,62,
STE,9-04-2015,04,9,2015,84,62,
STJ,9-04-2015,04,9,2015,89,67,
STL,9-04-2015,04,9,2015,91,69,
STP,9-04-2015,04,9,2015,84,66,
STS,9-04-2015,04,9,2015,78,53,
SUE,9-04-2015,04,9,2015,80,65,
SUS,9-04-2015,04,9,2015,90,68,
SUX,9-04-2015,04,9,2015,84,65,
SVC,9-04-2015,04,9,2015,81,59,
SWO,9-04-2015,04,9,2015,93,69,
SYR,9-04-2015,04,9,2015,87,62,
TAD,9-04-2015,04,9,2015,84,54,
TCL,9-04-2015,04,9,2015,93,70,
TCS,9-04-2015,04,9,2015,87,63,
TLH,9-04-2015,04,9,2015,96,74,
TMB,9-04-2015,04,9,2015,91,78,
TOI,9-04-2015,04,9,2015,94,70,
TOL,9-04-2015,04,9,2015,89,65,
TOP,9-04-2015,04,9,2015,90,68,
TOR,9-04-2015,04,9,2015,85,53,
TPA,9-04-2015,04,9,2015,92,78,
TPH,9-04-2015,04,9,2015,78,51,
TQE,9-04-2015,04,9,2015,87,66,
TRI,9-04-2015,04,9,2015,89,64,
TRL,9-04-2015,04,9,2015,94,74,
TRM,9-04-2015,04,9,2015,99,72,
TTD,9-04-2015,04,9,2015,75,54,
TTN,9-04-2015,04,9,2015,88,64,
TUL,9-04-2015,04,9,2015,92,70,
TUP,9-04-2015,04,9,2015,90,70,
TUS,9-04-2015,04,9,2015,97,70,
TVC,9-04-2015,04,9,2015,89,66,
TVL,9-04-2015,04,9,2015,75,36,
TWF,9-04-2015,04,9,2015,78,51,
TXK,9-04-2015,04,9,2015,94,70,
TYR,9-04-2015,04,9,2015,98,71,
TYS,9-04-2015,04,9,2015,90,67,
UIN,9-04-2015,04,9,2015,92,69,
UKI,9-04-2015,04,9,2015,86,51,
UNO,9-04-2015,04,9,2015,87,64,
UVA,9-04-2015,04,9,2015,95,71,
VCT,9-04-2015,04,9,2015,95,73,
VEL,9-04-2015,04,9,2015,80,54,
VIH,9-04-2015,04,9,2015,87,67,
VLD,9-04-2015,04,9,2015,95,72,
VRB,9-04-2015,04,9,2015,93,75,
VSF,9-04-2015,04,9,2015,86,58,
VTN,9-04-2015,04,9,2015,88,58,
WAL,9-04-2015,04,9,2015,83,68,
WJF,9-04-2015,04,9,2015,88,58,
WMC,9-04-2015,04,9,2015,81,44,
WRL,9-04-2015,04,9,2015,83,49,
WVI,9-04-2015,04,9,2015,71,56,
XNA,9-04-2015,04,9,2015,89,68,
YAK,9-04-2015,04,9,2015,59,47,
YKM,9-04-2015,04,9,2015,79,49,
YNG,9-04-2015,04,9,2015,89,63,
ZZV,9-04-2015,04,9,2015,89,63,
ABE,9-05-2015,05,9,2015,86,63,
ABI,9-05-2015,05,9,2015,94,72,
ABQ,9-05-2015,05,9,2015,85,62,
ABR,9-05-2015,05,9,2015,82,61,
ABY,9-05-2015,05,9,2015,94,72,
ACT,9-05-2015,05,9,2015,97,75,
ACV,9-05-2015,05,9,2015,63,50,
ACY,9-05-2015,05,9,2015,84,68,
ADQ,9-05-2015,05,9,2015,60,52,
AEX,9-05-2015,05,9,2015,95,72,
AFW,9-05-2015,05,9,2015,98,76,
AGS,9-05-2015,05,9,2015,90,69,
AHN,9-05-2015,05,9,2015,88,67,
AIA,9-05-2015,05,9,2015,84,54,
AIG,9-05-2015,05,9,2015,82,60,
AKN,9-05-2015,05,9,2015,61,48,
AKO,9-05-2015,05,9,2015,85,58,
ALB,9-05-2015,05,9,2015,90,63,
ALI,9-05-2015,05,9,2015,96,74,
ALM,9-05-2015,05,9,2015,91,65,
ALO,9-05-2015,05,9,2015,87,65,
ALS,9-05-2015,05,9,2015,77,43,
ALW,9-05-2015,05,9,2015,80,56,
AMA,9-05-2015,05,9,2015,88,64,
AMG,9-06-2015,06,9,2015,63,38,
AMW,9-05-2015,05,9,2015,86,65,
ANB,9-05-2015,05,9,2015,89,68,
ANC,9-05-2015,05,9,2015,63,48,
ANN,9-05-2015,05,9,2015,63,52,
AOH,9-05-2015,05,9,2015,87,64,
AOO,9-05-2015,05,9,2015,78,60,
APC,9-05-2015,05,9,2015,79,53,
APF,9-05-2015,05,9,2015,93,77,
APN,9-05-2015,05,9,2015,85,63,
ARA,9-05-2015,05,9,2015,92,73,
ARM,9-06-2015,06,9,2015,69,40,
ART,9-05-2015,05,9,2015,86,64,
ASE,9-05-2015,05,9,2015,73,44,
AST,9-05-2015,05,9,2015,70,53,
ATL,9-05-2015,05,9,2015,87,68,
ATS,9-05-2015,05,9,2015,92,67,
ATW,9-05-2015,05,9,2015,84,64,
ATY,9-05-2015,05,9,2015,80,62,
AUG,9-05-2015,05,9,2015,84,62,
AUH,9-06-2015,06,9,2015,108,88,
AUM,9-05-2015,05,9,2015,85,65,
AUO,9-05-2015,05,9,2015,89,69,
AUS,9-05-2015,05,9,2015,97,75,
AUW,9-05-2015,05,9,2015,84,63,
AVL,9-05-2015,05,9,2015,82,62,
AVP,9-05-2015,05,9,2015,85,63,
AXN,9-05-2015,05,9,2015,79,63,
AZO,9-05-2015,05,9,2015,87,65,
BBW,9-05-2015,05,9,2015,87,63,
BDL,9-05-2015,05,9,2015,88,62,
BDR,9-05-2015,05,9,2015,85,68,
BDU,9-06-2015,06,9,2015,53,38,
BEH,9-05-2015,05,9,2015,85,66,
BET,9-05-2015,05,9,2015,55,46,
BFD,9-05-2015,05,9,2015,86,59,
BFL,9-05-2015,05,9,2015,89,63,
BGD,9-05-2015,05,9,2015,91,68,
BGM,9-05-2015,05,9,2015,83,61,
BGR,9-05-2015,05,9,2015,85,61,
BHK,9-06-2015,06,9,2015,94,61,
BHM,9-05-2015,05,9,2015,89,69,
BIH,9-05-2015,05,9,2015,91,49,
BIL,9-05-2015,05,9,2015,77,51,
BIS,9-05-2015,05,9,2015,82,56,
BKE,9-05-2015,05,9,2015,75,40,
BKW,9-05-2015,05,9,2015,82,62,
BLF,9-05-2015,05,9,2015,80,62,
BLH,9-05-2015,05,9,2015,100,72,
BLI,9-05-2015,05,9,2015,73,52,
BMG,9-05-2015,05,9,2015,88,65,
BMI,9-05-2015,05,9,2015,90,68,
BNA,9-05-2015,05,9,2015,89,68,
BNO,9-05-2015,05,9,2015,76,39,
BOI,9-05-2015,05,9,2015,82,55,
BOS,9-05-2015,05,9,2015,86,66,
BPI,9-05-2015,05,9,2015,75,40,
BPK,9-05-2015,05,9,2015,91,68,
BRL,9-05-2015,05,9,2015,90,67,
BRO,9-05-2015,05,9,2015,93,76,
BRW,9-05-2015,05,9,2015,40,35,
BTL,9-05-2015,05,9,2015,87,65,
BTM,9-05-2015,05,9,2015,70,40,
BTR,9-05-2015,05,9,2015,94,73,
BTT,9-05-2015,05,9,2015,57,40,
BTV,9-05-2015,05,9,2015,88,65,
BUF,9-05-2015,05,9,2015,88,65,
BUR,9-05-2015,05,9,2015,80,61,
BVO,9-05-2015,05,9,2015,91,67,
BVX,9-05-2015,05,9,2015,92,68,
BWG,9-05-2015,05,9,2015,88,68,
BWI,9-05-2015,05,9,2015,85,69,
BYG,9-05-2015,05,9,2015,80,55,
BYI,9-05-2015,05,9,2015,76,49,
BZN,9-05-2015,05,9,2015,74,45,
CAE,9-05-2015,05,9,2015,91,70,
CAG,9-06-2015,06,9,2015,83,65,
CAK,9-05-2015,05,9,2015,91,64,
CCR,9-05-2015,05,9,2015,81,57,
CCY,9-05-2015,05,9,2015,85,64,
CDB,9-05-2015,05,9,2015,56,49,
CDC,9-05-2015,05,9,2015,81,50,
CDR,9-05-2015,05,9,2015,85,55,
CDS,9-05-2015,05,9,2015,94,71,
CEC,9-05-2015,05,9,2015,64,52,
CEZ,9-05-2015,05,9,2015,82,48,
CGI,9-05-2015,05,9,2015,91,68,
CGZ,9-05-2015,05,9,2015,100,72,
CHA,9-05-2015,05,9,2015,86,66,
CHO,9-05-2015,05,9,2015,85,64,
CHS,9-05-2015,05,9,2015,85,73,
CID,9-05-2015,05,9,2015,89,65,
CKV,9-05-2015,05,9,2015,89,67,
CLE,9-05-2015,05,9,2015,84,69,
CLL,9-05-2015,05,9,2015,95,75,
CLT,9-05-2015,05,9,2015,88,67,
CMA,9-06-2015,06,9,2015,76,51,
CMH,9-05-2015,05,9,2015,88,65,
CMI,9-05-2015,05,9,2015,90,66,
CMY,9-05-2015,05,9,2015,88,62,
CNM,9-05-2015,05,9,2015,94,67,
CNO,9-05-2015,05,9,2015,86,58,
CNU,9-05-2015,05,9,2015,90,69,
CNY,9-05-2015,05,9,2015,91,60,
COD,9-05-2015,05,9,2015,74,51,
CON,9-05-2015,05,9,2015,89,60,
COS,9-05-2015,05,9,2015,82,57,
COU,9-05-2015,05,9,2015,91,68,
CPR,9-05-2015,05,9,2015,83,49,
CPS,9-05-2015,05,9,2015,92,69,
CPT,9-06-2015,06,9,2015,76,56,
CRE,9-05-2015,05,9,2015,85,71,
CRG,9-05-2015,05,9,2015,93,77,
CRP,9-05-2015,05,9,2015,93,77,
CRS,9-05-2015,05,9,2015,95,75,
CRW,9-05-2015,05,9,2015,88,65,
CSG,9-05-2015,05,9,2015,90,71,
CSM,9-05-2015,05,9,2015,93,69,
CSV,9-05-2015,05,9,2015,83,65,
CTB,9-05-2015,05,9,2015,69,42,
CTY,9-05-2015,05,9,2015,93,75,
CUB,9-05-2015,05,9,2015,91,70,
CVG,9-05-2015,05,9,2015,88,65,
CXO,9-05-2015,05,9,2015,94,75,
CYS,9-05-2015,05,9,2015,79,52,
DAB,9-05-2015,05,9,2015,90,74,
DAG,9-05-2015,05,9,2015,95,65,
DAL,9-05-2015,05,9,2015,98,77,
DAN,9-05-2015,05,9,2015,86,66,
DAY,9-05-2015,05,9,2015,89,67,
DBQ,9-05-2015,05,9,2015,87,64,
DCA,9-05-2015,05,9,2015,87,69,
DCU,9-05-2015,05,9,2015,87,67,
DDC,9-05-2015,05,9,2015,92,65,
DEC,9-05-2015,05,9,2015,92,68,
DEN,9-05-2015,05,9,2015,84,57,
DFI,9-05-2015,05,9,2015,88,64,
DFW,9-05-2015,05,9,2015,98,77,
DGW,9-05-2015,05,9,2015,85,51,
DHN,9-05-2015,05,9,2015,93,71,
DHT,9-05-2015,05,9,2015,91,63,
DIK,9-05-2015,05,9,2015,80,51,
DLH,9-05-2015,05,9,2015,75,61,
DLN,9-05-2015,05,9,2015,74,44,
DMN,9-05-2015,05,9,2015,90,63,
DMO,9-05-2015,05,9,2015,91,68,
DRA,9-05-2015,05,9,2015,91,61,
DRO,9-05-2015,05,9,2015,79,48,
DRT,9-05-2015,05,9,2015,99,77,
DSM,9-05-2015,05,9,2015,89,69,
DTO,9-05-2015,05,9,2015,87,71,
DTW,9-05-2015,05,9,2015,87,67,
DUG,9-05-2015,05,9,2015,89,60,
DUJ,9-05-2015,05,9,2015,84,62,
